,age_cat,priors_count,two_year_recid,race_cat,gender_cat,charge_cat,length_stay
3752,0.5,1.0,1,0,1,1,0.0
3753,0.5,1.0,1,1,0,1,0.5
3754,0.5,0.0,1,1,1,0,0.0
3755,0.0,0.0,0,0,0,1,0.0
3756,0.5,0.0,1,0,0,1,0.0
3757,1.0,0.0,0,1,1,0,0.0
3758,1.0,0.5,0,0,0,1,0.0
3759,0.5,0.5,1,0,1,1,0.5
3760,0.5,1.0,1,0,0,0,0.0
3761,0.5,0.0,0,1,0,0,0.0
3762,0.5,0.5,0,0,0,1,0.0
3763,1.0,0.0,0,1,0,0,0.0
3764,0.5,0.5,0,0,0,1,0.5
3765,0.0,0.5,1,0,0,1,0.0
3767,1.0,1.0,1,0,0,1,0.5
3768,0.5,0.0,0,1,0,0,0.5
3769,0.5,1.0,1,0,0,1,0.0
3770,1.0,0.5,0,1,0,1,0.0
3771,0.5,1.0,0,0,0,1,0.0
3772,0.5,0.5,0,0,0,0,0.0
3773,0.5,0.5,0,0,0,1,0.5
3774,0.5,0.0,0,1,0,0,0.0
3775,0.5,0.0,0,1,0,1,0.0
3776,0.5,0.0,1,1,1,0,0.0
3778,1.0,1.0,0,0,0,1,0.5
3779,1.0,1.0,0,0,0,0,0.0
3780,0.5,0.5,0,0,1,0,0.0
3781,0.5,1.0,1,1,0,1,0.0
3782,0.5,0.5,0,0,0,1,0.0
3783,1.0,0.5,0,1,0,1,0.0
3784,0.5,0.5,0,1,0,1,0.0
3786,0.5,1.0,1,0,1,0,0.0
3788,0.5,0.5,1,1,0,1,0.0
3789,0.5,0.0,0,0,0,1,0.0
3790,1.0,0.0,0,1,0,0,0.0
3793,0.5,0.5,1,1,0,0,0.0
3794,0.5,0.5,1,0,1,1,0.0
3795,0.5,0.0,0,1,1,0,0.0
3798,0.5,1.0,0,0,0,0,0.0
3799,1.0,1.0,1,1,0,1,0.0
3800,0.0,1.0,1,0,0,1,1.0
3801,0.5,0.0,1,1,0,1,0.0
3802,0.5,1.0,1,0,0,1,1.0
3803,1.0,1.0,0,0,0,0,0.5
3804,0.5,1.0,1,0,0,0,0.0
3805,0.0,0.5,1,0,0,1,0.0
3806,1.0,1.0,0,0,0,1,0.0
3807,0.5,0.0,1,0,0,1,0.5
3808,0.5,0.0,1,1,0,0,0.5
3809,0.5,0.5,1,0,0,1,0.0
3810,0.5,0.0,1,1,0,0,0.0
3811,0.0,0.0,0,0,0,1,0.0
3812,0.0,0.5,1,1,0,1,0.0
3813,0.5,0.5,0,1,0,0,0.0
3814,0.5,0.0,0,0,1,0,0.0
3815,0.0,1.0,1,0,0,1,0.5
3816,1.0,0.0,0,1,0,1,0.5
3817,0.0,0.5,1,0,0,0,0.0
3818,0.5,1.0,1,0,0,1,0.0
3819,0.5,0.5,0,1,0,1,0.5
3820,0.0,0.5,0,0,0,1,0.0
3821,1.0,0.5,0,1,0,1,0.0
3822,1.0,0.5,0,1,0,1,0.0
3823,1.0,0.5,1,1,0,0,0.0
3824,0.0,0.5,1,0,0,0,0.0
3825,0.5,0.0,0,1,1,0,0.0
3826,0.5,0.0,1,1,0,0,0.0
3828,0.5,1.0,1,0,0,1,0.0
3830,0.5,0.5,0,0,0,1,0.0
3831,0.5,0.0,0,0,0,0,0.0
3832,0.5,0.5,1,1,1,0,0.0
3833,0.5,1.0,1,1,0,1,0.0
3834,1.0,0.5,0,0,1,1,0.0
3835,0.5,0.0,1,0,0,1,0.0
3836,0.5,0.0,0,0,0,0,0.0
3837,0.5,1.0,1,0,0,1,1.0
3838,0.0,0.5,0,0,0,1,0.0
3839,0.5,0.0,0,1,0,0,0.0
3840,0.5,0.5,1,1,1,1,0.0
3841,1.0,1.0,1,0,0,1,1.0
3843,0.5,1.0,1,0,0,1,0.0
3845,0.5,0.5,0,1,0,1,0.0
3846,1.0,0.5,0,1,0,1,1.0
3847,0.5,1.0,1,0,0,1,0.0
3848,0.0,0.0,1,0,0,0,0.0
3849,0.5,1.0,0,0,0,1,1.0
3851,0.5,0.0,0,0,0,1,0.0
3852,0.5,0.0,0,0,0,1,0.0
3853,0.5,0.0,1,0,0,1,0.0
3854,0.5,0.5,1,1,1,1,0.5
3855,1.0,0.5,1,1,0,1,0.0
3856,1.0,0.0,0,1,0,0,0.0
3857,0.0,0.5,1,0,0,1,0.0
3858,1.0,0.5,1,0,1,1,0.0
3859,0.5,0.0,1,0,0,0,0.0
3860,0.5,0.0,0,1,0,1,0.0
3861,0.0,0.0,1,0,1,1,0.0
3862,0.0,0.5,0,1,0,1,0.0
3863,0.5,1.0,0,1,0,1,0.0
3864,0.0,0.0,0,1,0,0,0.0
3865,0.5,0.0,0,0,0,1,0.0
3866,0.5,1.0,0,1,0,1,0.0
3868,0.0,1.0,1,0,0,1,0.0
3869,0.5,1.0,1,0,0,1,0.0
3870,1.0,1.0,1,1,0,1,1.0
3871,0.5,0.5,0,0,1,0,0.0
3872,0.5,1.0,0,0,0,1,0.0
3873,0.5,0.5,1,1,0,0,0.0
3875,0.5,0.5,0,0,0,1,0.0
3876,0.0,0.0,1,1,0,1,0.0
3877,0.5,1.0,1,0,0,0,0.0
3878,0.5,0.5,1,0,0,0,0.0
3879,0.5,0.5,1,0,0,0,0.0
3880,1.0,1.0,1,1,0,0,0.0
3881,0.5,0.5,0,1,0,1,0.0
3883,1.0,0.0,0,0,0,0,0.0
3884,1.0,0.0,0,1,0,1,0.0
3885,0.5,0.5,1,1,0,1,0.0
3886,0.5,0.0,1,1,1,1,0.5
3887,0.5,0.5,0,1,1,1,0.5
3888,0.5,1.0,1,1,0,1,0.5
3889,1.0,0.5,1,0,0,1,0.5
3890,0.5,0.0,1,0,0,1,0.0
3891,0.0,0.5,1,0,0,1,0.0
3892,0.5,0.0,1,0,0,0,0.0
3893,0.5,1.0,1,0,0,0,0.5
3894,1.0,0.5,0,1,0,1,0.0
3895,0.5,0.5,1,1,0,1,0.0
3898,0.5,0.5,0,1,0,0,0.0
3906,0.0,0.5,1,0,0,1,0.5
3907,1.0,0.0,0,1,0,0,0.0
3908,0.0,0.5,1,1,0,1,0.0
3909,0.0,0.5,0,0,1,1,0.0
3910,0.0,1.0,1,1,1,0,1.0
3911,0.5,1.0,1,0,1,1,1.0
3912,1.0,1.0,1,1,0,1,0.5
3913,0.5,0.0,1,1,0,0,0.0
3914,0.5,0.5,0,1,0,1,0.0
3915,1.0,0.5,0,1,0,1,0.5
3916,1.0,1.0,1,1,0,0,0.5
3917,0.0,0.5,0,0,0,1,0.0
3918,1.0,0.5,0,1,0,1,0.0
3919,0.5,0.5,1,1,0,1,0.0
3920,0.0,0.5,1,0,0,1,0.5
3921,0.5,1.0,0,0,0,1,0.5
3922,0.5,0.5,1,1,1,0,0.0
3923,0.5,0.0,1,0,0,1,0.0
3924,0.5,1.0,0,0,0,0,0.0
3925,1.0,0.0,0,1,0,0,0.0
3926,0.5,1.0,1,1,0,1,1.0
3927,0.0,0.0,0,1,1,0,0.0
3928,0.5,0.0,0,1,1,0,0.0
3930,0.0,0.5,0,0,0,0,0.0
3931,1.0,0.5,0,1,0,0,0.0
3932,0.0,0.0,1,0,1,1,0.0
3933,0.5,1.0,0,1,0,1,0.0
3934,0.5,1.0,1,0,0,1,0.0
3935,0.0,0.5,0,1,0,1,0.0
3936,0.0,0.0,1,0,1,1,0.0
3937,0.5,1.0,1,0,0,1,0.0
3938,0.5,0.0,0,0,1,0,0.0
3940,0.5,1.0,0,1,0,1,0.5
3941,0.5,1.0,0,0,1,1,0.0
3942,0.5,1.0,0,0,0,0,0.0
3943,1.0,0.0,0,1,0,0,0.0
3944,0.0,0.5,0,1,0,1,1.0
3945,0.5,0.5,0,1,0,1,0.5
3946,0.5,1.0,1,1,0,1,1.0
3947,0.5,1.0,1,1,0,1,0.0
3948,0.5,0.5,1,1,0,0,0.5
3949,1.0,1.0,1,1,0,1,0.0
3951,0.5,0.5,0,0,0,1,0.0
3952,0.5,0.5,1,0,0,1,0.5
3953,0.0,0.0,1,0,0,1,0.5
3954,1.0,1.0,0,0,0,1,1.0
3955,0.0,0.0,0,0,0,0,0.0
3956,0.0,0.5,1,1,0,1,0.5
3959,0.5,0.0,1,0,0,0,0.0
3960,1.0,0.5,0,1,0,1,0.0
3961,0.5,1.0,1,1,0,0,0.5
3962,1.0,0.5,0,1,0,1,0.5
3963,0.0,0.5,1,0,0,1,0.0
3965,1.0,1.0,0,0,0,1,0.0
3966,1.0,0.5,0,1,0,1,0.0
3967,0.5,1.0,0,0,0,1,0.0
3968,0.0,0.5,0,0,0,0,0.0
3969,0.0,0.0,1,0,1,1,0.0
3970,0.5,1.0,1,1,0,1,0.0
3972,1.0,1.0,0,1,0,1,0.0
3973,0.5,0.0,0,1,1,0,0.0
3974,1.0,1.0,0,0,0,1,0.0
3975,1.0,1.0,0,1,0,0,0.0
3976,0.5,1.0,1,0,0,0,0.0
3977,0.5,0.0,1,0,0,0,0.0
3978,1.0,1.0,0,0,0,1,0.0
3979,0.5,0.0,0,1,0,1,0.0
3981,0.5,1.0,1,0,0,1,0.5
3982,0.0,0.0,0,1,0,1,0.0
3983,0.5,0.0,0,1,1,1,0.0
3985,0.5,0.5,1,0,0,0,0.0
3986,0.5,0.5,0,1,1,0,0.5
3988,0.5,0.5,1,0,1,1,0.0
3989,0.5,0.0,0,0,0,1,0.0
3990,0.5,1.0,0,0,0,1,0.5
3991,1.0,1.0,0,1,1,1,0.5
3992,0.5,1.0,1,0,0,1,0.5
3993,0.5,1.0,1,1,0,1,0.0
3994,0.5,1.0,1,0,0,0,0.0
3995,0.0,0.5,1,0,0,0,0.0
3996,0.5,0.5,1,1,0,1,0.0
3997,0.5,1.0,1,0,0,1,0.5
3999,0.5,0.0,1,1,0,1,0.0
4000,0.5,0.0,0,1,0,0,0.0
4001,0.0,0.5,1,0,0,1,0.0
4002,0.5,1.0,0,0,0,1,0.0
4003,0.5,1.0,0,0,0,1,0.0
4004,0.0,0.0,0,1,1,1,0.0
4005,0.5,0.0,1,0,0,1,0.0
4006,0.0,0.0,0,1,0,1,0.0
4007,0.0,0.0,0,1,1,1,0.0
4008,1.0,0.0,0,0,1,0,0.0
4009,0.5,0.0,1,0,0,0,0.0
4010,1.0,0.5,1,0,0,0,0.0
4011,0.5,0.5,0,1,1,1,0.0
4012,0.5,0.5,1,0,0,1,0.0
4013,0.5,1.0,1,0,0,1,0.0
4014,1.0,1.0,0,1,1,1,0.5
4016,0.0,0.5,0,1,1,1,0.0
4017,0.5,1.0,0,0,0,1,0.0
4018,0.5,0.0,0,0,0,0,0.0
4019,0.5,0.5,0,0,0,1,0.5
4020,1.0,0.5,0,0,0,0,0.0
4021,1.0,0.0,0,1,0,1,0.0
4022,0.5,1.0,0,0,0,1,0.5
4023,0.5,1.0,1,0,0,0,0.0
4024,1.0,0.0,0,1,0,1,0.0
4026,0.5,0.0,0,0,0,1,0.0
4027,1.0,1.0,1,0,0,1,0.0
4029,0.5,0.0,0,0,0,0,0.0
4030,0.0,0.0,1,0,0,1,0.0
4031,0.5,0.0,0,0,1,0,0.0
4032,0.0,0.0,1,0,0,1,0.0
4033,0.5,0.0,0,1,0,1,0.5
4034,0.5,0.0,0,0,0,0,0.0
4035,0.5,0.0,0,0,0,0,0.0
4036,0.5,0.5,0,0,0,0,0.0
4037,0.5,1.0,0,1,0,0,0.0
4038,0.5,1.0,0,0,0,1,1.0
4039,0.5,1.0,1,0,0,1,0.0
4040,0.5,1.0,0,0,0,1,0.5
4041,0.5,0.5,0,1,1,1,0.0
4042,0.5,1.0,0,0,0,0,0.0
4043,0.5,0.5,0,0,1,1,0.5
4044,0.5,1.0,1,1,0,0,0.0
4045,0.0,0.5,1,1,0,0,0.0
4046,1.0,1.0,1,0,1,0,1.0
4047,0.0,1.0,1,1,0,1,0.5
4048,0.5,1.0,1,0,0,0,0.0
4049,1.0,0.5,0,0,1,1,0.0
4050,0.5,0.5,1,1,0,1,0.0
4051,1.0,0.0,0,0,0,0,0.0
4052,0.5,0.5,0,0,0,1,0.5
4053,0.0,1.0,0,0,0,1,0.0
4054,0.5,1.0,0,1,0,0,0.0
4055,0.5,1.0,1,1,0,1,1.0
4056,0.0,0.5,1,0,0,0,1.0
4057,0.5,0.0,0,0,0,0,0.0
4058,0.0,0.5,0,1,1,0,0.0
4059,0.5,0.5,1,0,0,1,0.0
4060,1.0,0.5,0,1,1,1,0.5
4061,0.5,0.5,0,0,1,1,0.5
4062,1.0,1.0,0,1,0,1,0.0
4063,0.5,0.5,0,0,0,0,0.0
4064,0.0,0.5,1,1,1,0,0.0
4065,0.0,0.5,1,0,0,1,0.0
4066,1.0,0.5,0,1,0,1,0.0
4067,0.5,1.0,1,1,0,0,0.5
4069,1.0,0.5,0,1,1,1,0.0
4071,0.5,0.5,0,0,0,0,0.0
4072,1.0,1.0,1,0,0,1,0.5
4074,0.5,0.0,1,0,0,0,1.0
4075,0.5,0.5,0,0,0,1,0.0
4076,0.0,0.5,1,0,0,1,0.0
4077,1.0,0.0,0,0,0,0,0.0
4078,0.5,0.5,0,1,1,1,0.0
4080,0.0,0.0,1,0,0,1,0.0
4082,0.5,0.5,0,1,0,0,0.5
4086,0.5,0.0,1,1,1,0,0.0
4088,1.0,0.0,0,1,0,0,0.0
4089,0.5,1.0,1,1,0,0,0.0
4091,1.0,0.5,0,0,0,1,0.0
4095,1.0,0.5,0,0,0,1,0.0
4096,1.0,0.0,0,0,0,1,0.0
4097,0.5,0.5,0,1,0,0,0.5
4098,1.0,0.0,0,1,1,0,0.5
4100,0.5,1.0,0,1,0,1,0.5
4101,0.5,1.0,1,0,0,0,0.5
4102,0.5,0.5,0,1,0,1,0.0
4103,0.5,0.5,1,1,0,1,0.5
4104,0.0,0.5,1,0,0,1,0.0
4105,0.5,1.0,0,0,0,1,0.0
4106,0.5,1.0,1,0,0,0,0.5
4107,1.0,0.5,0,1,0,0,0.0
4108,0.5,0.5,1,1,0,1,0.5
4109,0.5,0.0,0,0,1,1,0.0
4110,0.5,0.5,0,0,0,0,0.0
4111,1.0,0.0,1,1,1,0,0.0
4112,0.5,0.0,0,0,1,1,0.0
4113,0.5,0.5,0,1,0,1,0.0
4115,0.5,0.0,0,0,1,1,0.0
4116,0.5,0.0,0,0,0,0,0.0
4117,0.5,1.0,0,1,0,1,0.0
4119,0.0,0.0,0,0,0,1,0.0
4120,0.5,0.0,1,1,1,1,0.5
4121,0.0,1.0,1,0,0,1,1.0
4122,0.5,0.0,0,1,0,0,0.5
4123,0.5,1.0,1,1,1,1,0.5
4124,1.0,0.5,0,0,0,0,0.5
4125,0.5,0.0,0,0,1,0,0.0
4126,0.5,0.5,1,0,0,0,0.0
4127,0.5,1.0,0,1,1,1,0.5
4128,0.0,0.0,0,0,1,0,0.0
4129,0.5,0.5,0,0,0,0,0.0
4130,0.5,0.5,1,0,0,1,0.0
4131,0.0,0.0,0,0,0,0,0.0
4133,0.5,1.0,1,0,0,1,0.0
4134,0.0,0.5,0,0,1,0,0.0
4135,0.5,1.0,1,0,0,1,0.0
4136,0.0,0.0,1,1,0,1,0.0
4137,0.5,1.0,1,0,0,1,0.0
4138,0.5,1.0,1,1,0,1,0.5
4139,0.0,0.5,1,0,0,0,0.0
4140,0.5,1.0,1,0,0,1,0.0
4142,0.5,0.5,1,1,0,1,0.0
4143,1.0,0.5,1,1,0,0,0.0
4145,0.0,0.5,1,1,0,0,0.5
4146,1.0,1.0,0,0,1,1,0.0
4147,0.5,0.5,0,1,1,0,0.0
4148,1.0,0.0,1,0,0,1,0.0
4149,0.5,0.0,0,0,0,0,0.0
4150,0.5,1.0,1,0,0,1,0.5
4151,1.0,1.0,0,0,0,1,0.0
4152,0.5,0.5,1,0,0,0,0.5
4153,1.0,1.0,1,0,0,0,0.5
4155,0.5,1.0,0,1,0,0,0.0
4156,0.0,0.0,0,0,0,1,0.0
4157,0.0,0.5,1,0,0,1,0.5
4158,0.5,0.0,0,0,1,1,0.0
4159,1.0,0.0,0,0,0,0,0.0
4160,1.0,1.0,1,1,1,1,0.5
4162,1.0,0.5,1,0,0,1,0.0
4163,0.5,0.0,0,1,0,1,0.0
4164,0.0,0.5,0,0,0,1,0.5
4166,1.0,1.0,1,0,0,1,0.5
4167,0.5,1.0,1,0,0,0,0.0
4168,0.5,1.0,1,0,0,1,0.0
4170,0.5,1.0,1,0,0,1,0.0
4171,0.5,1.0,1,0,0,1,0.5
4172,0.5,1.0,1,0,0,0,0.5
4173,0.5,0.5,1,0,0,0,0.5
4174,1.0,0.5,0,0,0,1,0.0
4175,0.5,0.5,1,1,0,1,0.0
4176,0.5,1.0,1,0,0,1,0.0
4177,0.0,0.5,0,1,0,1,0.0
4178,0.5,0.5,0,0,0,1,0.0
4179,0.5,1.0,1,0,0,1,0.0
4180,0.5,0.5,0,0,0,1,1.0
4181,1.0,0.0,1,1,0,0,0.0
4182,0.0,1.0,1,0,0,1,0.0
4185,0.5,1.0,1,1,1,1,0.5
4186,1.0,1.0,0,0,0,1,0.0
4187,0.0,0.5,1,0,0,0,0.5
4188,1.0,1.0,1,0,0,1,0.0
4189,0.0,0.5,1,0,0,0,0.0
4190,1.0,0.5,0,0,0,1,0.5
4192,1.0,1.0,0,1,0,1,0.0
4193,0.5,0.0,0,1,1,0,0.0
4194,0.5,1.0,0,1,0,1,0.0
4195,0.5,0.0,1,0,0,1,0.0
4196,1.0,0.5,0,1,0,1,0.0
4197,0.5,0.5,0,0,1,0,0.0
4200,0.5,0.0,1,0,0,1,0.0
4202,1.0,1.0,0,0,0,1,0.5
4205,0.0,1.0,1,0,0,0,0.0
4206,0.0,0.5,0,0,1,1,0.0
4208,0.5,0.5,0,0,1,1,0.0
4211,0.5,1.0,1,1,1,0,0.5
4212,1.0,0.0,0,0,0,0,0.0
4214,0.5,0.5,0,1,1,1,0.0
4215,0.5,0.5,1,1,1,1,0.5
4218,0.5,1.0,1,0,0,1,0.5
4219,0.5,1.0,0,0,0,1,0.0
4220,0.0,0.5,1,0,0,0,0.0
4221,0.5,1.0,0,1,0,1,0.0
4222,0.5,0.0,1,1,0,0,0.0
4223,0.0,0.0,0,0,0,1,0.0
4224,0.5,1.0,1,1,0,0,0.0
4225,1.0,1.0,1,0,0,0,0.5
4226,0.5,0.5,0,0,0,1,0.0
4227,0.5,1.0,1,0,0,1,0.0
4228,0.5,1.0,1,0,0,1,0.0
4230,1.0,1.0,1,0,0,0,0.5
4231,0.0,0.5,1,0,0,1,0.0
4232,0.5,1.0,0,0,0,1,0.0
4233,1.0,0.0,0,1,0,0,0.0
4234,0.5,1.0,0,0,0,1,0.5
4235,1.0,0.5,0,0,1,1,0.0
4237,0.0,0.0,1,0,1,1,0.0
4238,1.0,1.0,1,1,0,1,0.5
4239,0.5,1.0,1,0,0,1,0.0
4241,1.0,1.0,1,1,0,1,0.0
4243,0.5,1.0,1,0,0,1,0.5
4244,0.0,0.0,0,0,1,0,0.0
4245,0.5,1.0,1,0,0,1,0.0
4246,1.0,1.0,0,1,0,1,0.0
4247,1.0,0.0,0,1,1,1,0.0
4248,1.0,0.0,0,0,0,1,0.0
4249,0.5,0.0,0,0,1,0,0.0
4250,1.0,0.0,0,1,1,0,0.0
4251,0.5,0.5,1,0,0,1,0.0
4252,0.0,0.0,1,0,0,1,0.0
4253,0.5,0.0,1,1,1,0,0.0
4254,0.5,0.5,0,1,0,0,0.5
4256,0.0,0.0,0,1,0,1,0.0
4257,0.5,1.0,1,0,0,0,0.0
4259,0.0,0.0,0,1,1,1,0.0
4260,1.0,0.0,0,0,1,1,0.0
4261,0.5,1.0,1,0,0,0,0.0
4263,0.5,1.0,1,0,0,1,0.0
4264,0.5,1.0,0,1,0,1,0.0
4266,0.5,1.0,0,0,1,1,0.0
4267,0.5,0.5,1,0,0,0,1.0
4268,0.5,0.5,0,1,0,1,0.0
4269,1.0,1.0,1,0,0,1,0.5
4270,0.5,0.5,0,1,0,1,0.0
4272,0.5,0.5,0,0,1,1,0.0
4273,0.5,1.0,1,1,1,1,0.0
4274,0.0,0.5,1,0,0,1,0.0
4275,0.5,0.0,0,1,0,1,0.0
4276,1.0,0.5,1,1,0,1,0.0
4278,0.0,0.0,0,0,1,0,0.0
4279,0.5,1.0,1,0,0,1,0.0
4281,0.0,0.5,1,0,0,0,0.0
4283,0.5,1.0,0,0,1,1,1.0
4284,0.0,0.5,1,1,0,1,0.0
4285,1.0,0.5,0,1,0,0,0.0
4286,0.5,1.0,1,1,0,1,0.0
4289,0.0,1.0,1,1,0,0,0.5
4292,0.0,0.5,1,0,0,1,0.0
4293,1.0,0.0,1,0,0,0,0.0
4294,1.0,1.0,1,0,0,1,0.0
4295,0.5,0.5,0,1,0,0,0.0
4296,1.0,1.0,1,1,1,0,0.5
4297,0.0,0.5,0,0,0,0,0.0
4298,0.5,0.0,0,0,1,1,0.0
4300,1.0,0.5,1,1,0,1,0.0
4301,1.0,1.0,0,0,1,1,0.0
4302,0.5,1.0,1,1,0,0,0.5
4303,0.5,0.0,0,1,0,1,0.0
4304,0.5,1.0,1,0,0,1,0.5
4305,1.0,0.5,0,1,0,1,0.0
4306,1.0,1.0,1,0,0,1,0.0
4307,0.5,0.5,0,1,0,1,0.0
4309,0.5,0.5,1,0,1,1,0.0
4311,0.5,0.5,0,1,0,1,0.0
4313,1.0,0.0,0,1,0,0,0.0
4314,0.5,0.0,0,0,0,1,0.0
4315,0.5,0.5,0,1,0,1,0.0
4316,0.5,0.5,1,0,0,1,0.0
4317,1.0,1.0,1,1,1,1,0.5
4318,0.0,0.5,1,0,0,1,1.0
4319,0.0,0.0,0,0,0,1,0.0
4320,0.5,0.5,1,0,1,1,0.0
4321,1.0,0.0,0,0,1,1,0.0
4322,1.0,0.0,0,1,1,0,0.0
4323,1.0,0.0,0,0,0,0,0.0
4324,0.0,0.0,0,0,0,0,0.0
4325,0.5,0.0,0,0,0,1,0.0
4326,1.0,0.0,1,0,0,1,0.0
4327,0.5,1.0,1,0,0,1,0.0
4329,1.0,0.5,0,0,0,1,0.0
4330,0.5,0.5,1,1,0,1,0.5
4331,0.0,1.0,1,0,0,1,0.0
4332,0.5,0.5,1,0,0,1,0.0
4333,0.0,0.0,0,0,1,1,0.0
4334,0.5,0.0,0,0,0,1,0.0
4335,0.5,1.0,1,1,0,1,0.5
4336,1.0,0.0,0,0,0,1,0.0
4337,0.5,0.5,0,0,0,1,0.5
4338,0.0,0.5,0,1,0,0,0.0
4340,0.5,0.5,1,1,0,0,0.0
4343,0.5,0.0,0,0,0,1,0.0
4345,0.5,0.5,1,1,1,0,0.0
4346,0.5,0.0,1,0,0,1,0.0
4347,0.5,0.5,0,1,0,1,0.5
4348,0.5,1.0,1,0,0,0,0.0
4349,0.0,0.0,0,1,0,0,0.0
4350,0.5,0.0,0,1,1,0,0.0
4351,0.0,0.5,1,0,0,1,0.0
4352,1.0,0.5,0,0,0,1,0.0
4353,0.0,0.5,1,0,0,1,1.0
4354,0.5,0.5,0,1,0,1,0.0
4355,0.5,0.5,0,0,1,1,0.5
4356,0.5,0.0,1,0,0,0,0.0
4357,0.5,0.5,1,1,0,0,0.0
4358,0.0,0.0,1,0,0,0,0.0
4359,0.5,0.5,0,0,1,0,0.0
4360,0.5,1.0,1,0,0,1,0.0
4361,0.5,1.0,0,1,1,1,0.5
4362,0.0,0.5,1,0,0,1,0.0
4363,0.5,0.5,0,0,1,1,0.0
4364,0.5,1.0,1,0,1,1,0.5
4365,0.5,0.0,1,0,0,1,0.0
4366,0.0,0.0,0,0,0,1,0.0
4367,0.5,0.5,1,1,0,1,0.0
4368,0.0,0.0,0,1,0,1,0.0
4369,0.5,0.0,0,0,0,1,0.0
4370,0.5,0.5,0,0,0,1,0.0
4371,0.0,0.5,0,0,1,1,0.0
4372,0.0,0.5,0,0,1,1,0.0
4373,0.5,0.0,1,0,0,0,0.0
4374,0.5,1.0,0,0,0,1,0.0
4375,0.5,0.5,1,1,0,0,0.5
4376,0.0,0.0,1,1,1,1,0.0
4377,0.0,0.5,1,0,0,1,0.0
4379,0.5,0.5,1,0,0,0,1.0
4380,0.0,0.5,1,0,1,0,0.0
4381,0.5,0.0,0,0,0,0,0.5
4382,0.5,0.5,1,1,0,1,0.5
4383,0.5,1.0,1,1,0,1,0.0
4384,0.5,0.0,0,1,0,1,0.0
4385,1.0,0.5,0,1,0,0,0.0
4386,0.5,1.0,1,0,0,1,0.5
4387,0.5,1.0,0,1,1,1,1.0
4388,0.5,0.0,0,1,0,1,0.0
4389,0.5,0.0,0,1,0,0,0.0
4390,0.5,1.0,0,0,0,1,0.5
4391,0.0,0.0,0,0,0,1,0.0
4392,0.5,0.0,0,1,0,0,0.0
4393,0.5,1.0,1,0,0,1,0.0
4394,0.5,1.0,0,1,1,0,0.0
4395,0.0,0.5,0,0,0,1,0.0
4396,0.5,0.0,0,0,1,0,0.0
4397,0.5,1.0,0,0,0,1,0.0
4398,0.5,0.5,0,1,0,1,0.5
4399,0.5,0.0,0,1,1,0,0.0
4400,0.5,1.0,1,0,0,1,1.0
4401,0.5,0.5,0,0,0,1,0.0
4404,0.5,0.0,0,0,1,0,0.5
4405,0.5,0.5,0,1,1,1,0.5
4406,0.5,0.5,1,0,0,1,0.5
4407,0.5,0.0,0,0,1,0,0.0
4408,0.5,0.5,0,1,0,0,0.0
4411,0.5,0.0,0,0,1,0,0.0
4412,0.5,0.0,0,1,1,0,0.0
4413,0.0,0.5,1,1,0,1,0.5
4414,0.0,0.0,0,0,0,1,0.0
4416,0.0,0.5,1,0,0,0,0.0
4417,1.0,0.0,1,0,0,1,0.0
4418,0.5,0.5,1,0,1,1,0.0
4419,0.0,0.5,0,0,0,0,0.0
4420,0.5,0.5,1,0,0,0,0.5
4421,0.0,1.0,1,0,0,1,0.0
4423,0.0,0.0,0,1,1,0,0.0
4424,0.5,0.5,1,1,0,1,0.0
4426,0.0,0.0,1,0,1,0,0.0
4427,0.5,0.0,1,1,0,1,0.0
4428,0.5,0.0,1,1,1,0,0.0
4429,0.5,1.0,1,0,0,1,0.5
4430,0.5,0.5,0,0,0,1,1.0
4432,0.5,0.0,0,1,1,0,0.0
4434,0.5,1.0,1,0,0,1,0.0
4435,0.5,0.0,0,1,1,1,0.0
4436,1.0,1.0,0,0,0,1,0.0
4437,0.5,0.0,0,1,1,0,0.0
4439,0.5,1.0,1,0,0,1,0.0
4440,1.0,0.0,0,1,0,1,0.0
4441,0.0,0.5,0,0,0,0,0.0
4442,0.5,0.5,0,0,1,1,0.0
4443,1.0,0.5,0,1,0,0,0.0
4445,1.0,1.0,1,0,1,0,0.5
4448,1.0,1.0,0,0,0,1,1.0
4449,1.0,0.5,0,0,0,1,0.0
4450,0.5,0.5,0,1,1,0,0.0
4451,0.5,1.0,1,1,0,1,0.0
4452,0.0,0.0,1,0,0,1,0.0
4453,0.0,0.5,0,1,0,1,0.5
4454,0.0,0.0,0,0,0,1,0.0
4455,0.5,0.5,0,1,0,1,0.0
4456,0.5,0.5,0,1,1,0,0.0
4457,1.0,1.0,1,0,0,1,1.0
4458,0.5,0.5,1,1,0,1,0.0
4459,0.0,0.0,1,0,0,1,1.0
4460,0.5,1.0,1,0,0,1,0.5
4462,0.5,0.0,0,0,0,1,0.0
4463,0.0,0.5,1,0,0,1,1.0
4464,0.0,0.5,1,0,0,1,0.5
4465,0.0,0.5,0,1,0,1,0.0
4467,0.0,0.5,0,0,0,1,0.0
4468,0.5,0.0,0,0,1,0,0.0
4469,1.0,0.0,1,1,1,0,0.0
4471,0.5,0.5,0,0,0,1,0.0
4473,1.0,1.0,1,0,0,1,0.5
4474,0.5,0.0,1,0,0,1,0.0
4475,0.5,0.5,0,1,0,1,0.0
4477,0.0,0.5,1,1,1,1,0.0
